_id,title,currentPrice,shippingCost,calculateShipping,totalPrice,dateQueried,endDate,location,country,bidCount,listingType,bestOffer,buyItNowAvailable,conditionId,conditionDisplayName,timeLeft
332092450311,SONY PLAYSTATION 4 PS4 500GB VIDEO GAMING CONSOLE BUILT-IN WI-FI - JET BLACK,219.99,0,false,219.99,2017-02-13T07:30:23.740Z,2017-02-14T02:36:31.000Z,USA,US,NaN,FixedPrice,false,false,3000,Used,"{""milliseconds"":0,""seconds"":45,""minutes"":2,""hours"":19,""days"":0,""months"":0,""years"":0}"
132090565779,SONY PLAYSTATION 4 PS4 PRO 1TB CONSOLE BRAND NEW!!!,344,-1,true,-1,,2017-02-13T19:19:27.000Z,"Durham,NC,USA",US,10,Auction,false,false,1000,New,"{""milliseconds"":0,""seconds"":39,""minutes"":45,""hours"":11,""days"":0,""months"":0,""years"":0}"
222401033747,SONY PLAYSTATION 4 PS4 PRO 1TB VIDEO GAME CONSOLE JET BLACK CUH-7015B NEW,368,0,false,368,2017-02-13T07:30:27.442Z,2017-02-13T15:36:39.000Z,"Glassboro,NJ,USA",US,51,Auction,false,false,1500,New other (see details),"{""milliseconds"":0,""seconds"":50,""minutes"":2,""hours"":8,""days"":0,""months"":0,""years"":0}"
172518916188,USED PS4 PRO PLAYSTATION 4 PRO 1 TB GAME CONSOLE CUH-7015B JET BLACK,799,-1,true,-1,,2017-02-14T00:36:09.000Z,"Coraopolis,PA,USA",US,NaN,FixedPrice,true,false,3000,Used,"{""milliseconds"":0,""seconds"":18,""minutes"":2,""hours"":17,""days"":0,""months"":0,""years"":0}"
152422640043,SONY PLAYSTATION 4 PRO 1TB BLACK,325,20,false,345,2017-02-13T07:30:29.124Z,2017-02-13T19:34:51.000Z,"Sparrows Point,MD,USA",US,33,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":0,""minutes"":1,""hours"":12,""days"":0,""months"":0,""years"":0}"
182421779998,SONY PLAYSTATION 4 SLIM 500GB MATTE BLACK CONSOLE,400,-1,true,-1,,2017-02-13T19:17:10.000Z,"Mount Vernon,NY,USA",US,NaN,FixedPrice,false,false,1500,New other (see details),"{""milliseconds"":0,""seconds"":15,""minutes"":43,""hours"":11,""days"":0,""months"":0,""years"":0}"
172486721005,SONY PLAYSTATION 4 PRO PS4 PRO 1TB CONSOLE BRAND NEW BLACK ,465,14.95,false,479.95,2017-02-13T07:30:32.241Z,2017-02-13T17:40:14.000Z,"Windermere,FL,USA",US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":19,""minutes"":6,""hours"":10,""days"":0,""months"":0,""years"":0}"
152430082159,SONY PLAYSTATION 4 SLIM - PERFECT CONDITION - MULTILANGUAGE,201.5,0,false,201.5,2017-02-13T07:30:33.931Z,2017-02-14T03:11:03.000Z,"Reston,VA,USA",US,18,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":7,""minutes"":37,""hours"":19,""days"":0,""months"":0,""years"":0}"
182446577595,SONY PLAYSTATION 4 BASIC SET 500GB BLACK CONSOLE- ,175,-1,true,-1,,2017-02-13T16:14:57.000Z,"Bear,DE,USA",US,1,Auction,false,false,3000,Used,"{""milliseconds"":0,""seconds"":57,""minutes"":40,""hours"":8,""days"":0,""months"":0,""years"":0}"
112299362031,SONY PLAYSTATION 4 PRO 1TB HDD + KINGDOM HEARTS 2.8 & FINAL FANTASY XV,400,15,false,415,2017-02-13T07:30:39.268Z,2017-02-13T18:54:27.000Z,Puerto Rico,PR,NaN,FixedPrice,true,false,3000,Used,"{""milliseconds"":0,""seconds"":25,""minutes"":20,""hours"":11,""days"":0,""months"":0,""years"":0}"
321535551689,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER NEBULA,11.69,0,false,11.69,2017-02-13T07:30:42.779Z,2017-02-13T17:03:11.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":6,""minutes"":29,""hours"":9,""days"":0,""months"":0,""years"":0}"
222377584025,"RESIDENT EVIL 7 BIOHAZARD PLAYSTATION 4 PRESALE, LOCK YOUR PRICE NOW",79.95,0,false,79.95,2017-02-13T07:30:44.587Z,2017-02-13T09:06:14.000Z,"Los Angeles,CA,USA",US,NaN,StoreInventory,false,false,1000,New,"{""milliseconds"":0,""seconds"":7,""minutes"":32,""hours"":1,""days"":0,""months"":0,""years"":0}"
302196321179,UUSHOP PS4 SLIM VINYL SKIN DECAL COVER FOR SONY PLAYSTATION 4 SLIM PS4 CONSOL...,22.44,0,false,22.44,2017-02-13T07:30:55.942Z,2017-02-13T20:44:33.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":15,""minutes"":10,""hours"":13,""days"":0,""months"":0,""years"":0}"
321535551835,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER SOLID ORANGE,11.69,0,false,11.69,2017-02-13T07:31:01.582Z,2017-02-13T17:03:19.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":55,""minutes"":28,""hours"":9,""days"":0,""months"":0,""years"":0}"
221560612842,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER BLACK AZTEC,11.69,0,false,11.69,2017-02-13T07:31:03.742Z,2017-02-13T17:03:06.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":40,""minutes"":28,""hours"":9,""days"":0,""months"":0,""years"":0}"
221560613310,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER FLORAL LACE,11.69,0,false,11.69,2017-02-13T07:31:03.748Z,2017-02-13T17:03:32.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":6,""minutes"":29,""hours"":9,""days"":0,""months"":0,""years"":0}"
321535551600,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER DEAD WOOD,11.69,0,false,11.69,2017-02-13T07:31:05.512Z,2017-02-13T17:03:08.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":40,""minutes"":28,""hours"":9,""days"":0,""months"":0,""years"":0}"
322390548649,COOL TIGER VINYL SKIN DECAL COVER FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER,9.99,-1,true,-1,,2017-02-13T17:06:20.000Z,"Ocala,FL,USA",US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":52,""minutes"":31,""hours"":9,""days"":0,""months"":0,""years"":0}"
321535551727,SKIN DECAL WRAP FOR SONY PLAYSTATION 4 PS4 CONSOLE STICKER DEER HUNTER,11.69,0,false,11.69,2017-02-13T07:31:07.298Z,2017-02-13T17:03:13.000Z,USA,US,NaN,FixedPrice,false,false,1000,New,"{""milliseconds"":0,""seconds"":43,""minutes"":28,""hours"":9,""days"":0,""months"":0,""years"":0}"
